product_name,current_price,normal_price,product_url
Celular Galaxy A06 128GB - Verde,359900.0,459900.0,https://www.falabella.com.co/falabella-co/product/140735651/Celular-Samsung-Galaxy-A06-128GB-Verde/140735652
Celular Galaxy M55 5G RAM 8GB 256GB Verde,869900.0,1697900.0,https://www.falabella.com.co/falabella-co/product/144834662/Celular-Samsung-Galaxy-M55-5G-RAM-8GB-256GB-Verde/144834663
Celular Redmi 14C 256GB 8GB Ram Azul,469900.0,799900.0,https://www.falabella.com.co/falabella-co/product/136739224/Celular-Xiaomi-Redmi-14C-256GB-8GB-Ram-Azul/136739225
Celular Redmi Note 14 PRO 5G 512GB 12GB RAM Púrpura,1389900.0,2000000.0,https://www.falabella.com.co/falabella-co/product/140121577/Celular-Xiaomi-Redmi-Note-14-PRO-5G-512GB-12GB-RAM-Purpura/140121578
Celular Magic 7 Lite 5G 256Gb 8Ram 108mpx Negro,1149900.0,1799900.0,https://www.falabella.com.co/falabella-co/product/142062126/Celular-Honor-Magic-7-Lite-5G-256Gb-8Ram-108mpx-Negro/142062127
Celular G15 4GB 256GB Gris,459900.0,593900.0,https://www.falabella.com.co/falabella-co/product/142210294/Celular-MOTOROLA-G15-4GB-256GB-Gris/142210301
Celular Galaxy A06 128GB - Verde,359900.0,459900.0,https://www.falabella.com.co/falabella-co/product/140735651/Celular-Samsung-Galaxy-A06-128GB-Verde/140735652?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522search%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc1NTM2ODQ2NTcyMA%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_VlEzjoGoJmJ4q_nHMy_dB2G0yfLp3loH8MVwkRCRII4EmeyQYh6B7ieG3uxFno8-g6TTJEWYyWtuCN6NbMV5BW8pY_O07eFl4gl7wAqDsyAAQu6gqRLuK6mReqeS5qBMN0fOXUsZSCMz1YC1c0a7pbPc5ueoc7qq-juQtES0r0Q%253D_ark198b41d111c5f12184%2522%252C%2522slot%2522%253A55%252C%2522signal%2522%253A%2522celulares%2522%252C%2522providerName%2522%253A%2522mabaya%2522%257D%257D
Celular Galaxy A36 5G | 256 GB |8GB RAM,1094900.0,1999900.0,https://www.falabella.com.co/falabella-co/product/73268337/Celular-Samsung-Galaxy-A36-5G-256-GB-8GB-RAM/73268339?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522search%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc1NTM2ODQ2NTcyMA%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_WHhvk_wD9HIr_WYn6F3KBJ0UeWdiMUWSo1TJRGpgpZAEmeyQYh6B7ieG3uxFno8-TPWRX2VU3syiKwADm6MoSW2mGF9iw-DOG2jH5upde-MwPhZc4gkXo05EHFJCmC1wmXLdOVHwZR6e3wAm2034sbPc5ueoc7qq-juQtES0r0Q%253D_ark198b41d111c5f12184%2522%252C%2522slot%2522%253A56%252C%2522signal%2522%253A%2522celulares%2522%252C%2522providerName%2522%253A%2522mabaya%2522%257D%257D
Celular Galaxy A36 5G | 256 GB |8GB RAM,1094900.0,1999900.0,https://www.falabella.com.co/falabella-co/product/73268337/Celular-Samsung-Galaxy-A36-5G-256-GB-8GB-RAM/73268339?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522search%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc1NTM2ODQ2NTcyMA%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_BaPbK-fHlwAhSZqD1v-hYYOVpM2t_pMHWB_BCOt945wEmeyQYh6B7ieG3uxFno8-TPWRX2VU3syiKwADm6MoSaqd8YW4670qDfW3ylzs0tDl4-wylT43fF4V-AC5h26jmXLdOVHwZR6e3wAm2034sXIanVMiBx57srHZHz00RbM%253D_ark198b41a1fab5f6901e%2522%252C%2522slot%2522%253A1%252C%2522signal%2522%253A%2522celulares%2522%252C%2522providerName%2522%253A%2522mabaya%2522%257D%257D
Celular Moto G56 5G 256GB - Verde,799900.0,949900.0,https://www.falabella.com.co/falabella-co/product/144438887/Celular-Motorola-Moto-G56-5G-256GB-Verde/144438888?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522search%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc1NTM2ODQ2NTcyMA%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_QUDu5mOSarylmJfCEKRd7biQm66f4L3F_x0fNvIYG9gEmeyQYh6B7ieG3uxFno8-Y7-DV-0JubefAzPKSqbgvmAoPhp1sz_LGWoeqqhc7g3rvcIsaowz5NsPT26RXujmMG0fFiT4Ie2h2A1kF_nL73IanVMiBx57srHZHz00RbM%253D_ark198b41a1fab5f6901e%2522%252C%2522slot%2522%253A2%252C%2522signal%2522%253A%2522celulares%2522%252C%2522providerName%2522%253A%2522mabaya%2522%257D%257D
Celular Redmi 13 256Gb 8Ram 108Mpx Negro Ocaso,499900.0,759900.0,https://www.falabella.com.co/falabella-co/product/135523240/Celular-Xiaomi-Redmi-13-256Gb-8Ram-108Mpx-Negro-Ocaso/135523241
CELULAR A06 4+128GB NEGRO,369900.0,600000.0,https://www.falabella.com.co/falabella-co/product/141239055/CELULAR-SAMSUNG-A06-4+128GB-NEGRO/141239091
Celular Galaxy A56 5G IA 256GB 12GB RAM Gris,1629900.0,2000000.0,https://www.falabella.com.co/falabella-co/product/142238676/Celular-Samsung-Galaxy-A56-5G-IA-256GB-12GB-RAM-Gris/142238677
CELULAR REDMI NOTE 14 8+256GB AZUL,669900.0,849900.0,https://www.falabella.com.co/falabella-co/product/140754788/CELULAR-XIAOMI-REDMI-NOTE-14-8+256GB-AZUL/140754789
Celular Redmi Note 14 Midnight Black 8 RAM 256,669900.0,1052900.0,https://www.falabella.com.co/falabella-co/product/141164643/Celular-Xiaomi-Redmi-Note-14-Midnight-Black-8-RAM-256/141164644?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522search%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc1NTM2ODQ2NTcyMA%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_RE6upNXvuhOZ1__Jsdi33Sc2pZMxIfwqVtjZqirpA3gEmeyQYh6B7ieG3uxFno8-V_eefjiS8iDipi66fyDLI_CNtE5FyLDbjB0BR_C0Cj4TZpw7kzjW5W0XsBSsZvipRvg18xcNFHsOYenCKgbM03IanVMiBx57srHZHz00RbM%253D_ark198b41a1fab5f6901e%2522%252C%2522slot%2522%253A7%252C%2522signal%2522%253A%2522celulares%2522%252C%2522providerName%2522%253A%2522mabaya%2522%257D%257D
Celular GALAXY A05 128GB 4GB RAM PLATA,329900.0,699900.0,https://www.falabella.com.co/falabella-co/product/127745342/Celular-SAMSUNG-GALAXY-A05-128GB-4GB-RAM-PLATA/127745343?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522search%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc1NTM2ODQ2NTcyMA%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_50sr4CvdUuMbWS3SOo3jhk3kt5Ctyr6oYGoJ_i02fg8EmeyQYh6B7ieG3uxFno8-YMM3d4qEf4dBxuWwMkT7JpffUNVzu2jjMTFNDg3Q6Mp0VqunrlaC58rinKQTsCuPwyO8Uz7OOIhGqFoGRocj1XIanVMiBx57srHZHz00RbM%253D_ark198b41a1fab5f6901e%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522celulares%2522%252C%2522providerName%2522%253A%2522mabaya%2522%257D%257D
Celular Redmi Note 14 Ocean Blue 8 RAM 256,669900.0,1052900.0,https://www.falabella.com.co/falabella-co/product/140758377/Celular-Xiaomi-Redmi-Note-14-Ocean-Blue-8-RAM-256/140758378
Celular Redmi Note 14 Negro 5G | 256GB | 8GB RAM,999900.0,1599900.0,https://www.falabella.com.co/falabella-co/product/73269315/Celular-Xiaomi-Redmi-Note-14-Negro-5G-256GB-8GB-RAM-/73269317
Celular Redmi Note 14 PRO 5G 256GB 8GB RAM Verde,1149900.0,2000000.0,https://www.falabella.com.co/falabella-co/product/140120919/Celular-Xiaomi-Redmi-Note-14-PRO-5G-256GB-8GB-RAM-Verde/140120920
Celular Redmi 13 128Gb 6Ram 108Mpx Negro,419900.0,649900.0,https://www.falabella.com.co/falabella-co/product/145505614/Celular-Xiaomi-Redmi-13-128Gb-6Ram-108Mpx-Negro/145505615
Celular Galaxy M55 5G RAM 8GB 256GB Negro,869900.0,1697900.0,https://www.falabella.com.co/falabella-co/product/144834859/Celular-Samsung-Galaxy-M55-5G-RAM-8GB-256GB-Negro/144834860
Celular Redmi Note 14 PRO 5G 512GB 12GB RAM Verde,1389900.0,2000000.0,https://www.falabella.com.co/falabella-co/product/140121516/Celular-Xiaomi-Redmi-Note-14-PRO-5G-512GB-12GB-RAM-Verde/140121519
CELULAR GALAXY A05 4 + 64GB NEGRO,289900.0,619900.0,https://www.falabella.com.co/falabella-co/product/128261163/CELULAR-SAMSUNG-GALAXY-A05-4-+-64GB-NEGRO/128261164
Celular edge 60 pro 5G | 512GB | 12GB RAM,2599900.0,3499900.0,https://www.falabella.com.co/falabella-co/product/73304160/Celular-motorola-edge-60-pro-5G-512GB-12GB-RAM-/73304161
Celular POCO X7 PRO 5G 512GB 12GB RAM Negro,1539900.0,2000000.0,https://www.falabella.com.co/falabella-co/product/140070569/Celular-Xiaomi-POCO-X7-PRO-5G-512GB-12GB-RAM-Negro/140070570
CELULAR REDMI NOTE 14 8+256GB VERDE,669900.0,849900.0,https://www.falabella.com.co/falabella-co/product/140754842/CELULAR-XIAOMI-REDMI-NOTE-14-8+256GB-VERDE/140754843
Celular Galaxy S25 Plus 5G | 512GB |12GB RAM,5799900.0,6149900.0,https://www.falabella.com.co/falabella-co/product/73211150/Celular-Samsung-Galaxy-S25-Plus-5G-512GB-12GB-RAM/73211152
Celular A40 4G | 256GB | 4GB RAM,549900.0,1599900.0,https://www.falabella.com.co/falabella-co/product/73059860/Celular-Oppo-A40-4G-256GB-4GB-RAM/73059861
CELULAR REDMI NOTE 14 8+256GB NEGRO,669900.0,849900.0,https://www.falabella.com.co/falabella-co/product/140755072/CELULAR-XIAOMI-REDMI-NOTE-14-8+256GB-NEGRO/140755073
Celular Galaxy A16 5G 256GB 8GB RAM Gris,779900.0,1000000.0,https://www.falabella.com.co/falabella-co/product/140371832/Celular-Samsung-Galaxy-A16-5G-256GB-8GB-RAM-Gris/140371835
